"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"45","Robert Woods (LAR)","5","9","64","12.8","16","0","0","2","6","0","0","1","7.0","7.0","32.5%"
"46","Chase Claypool (PIT)","3","9","70","23.3","52","0","0","1","-3","0","0","1","6.7","6.7","88.0%"
"47","Darnell Mooney (CHI)","6","8","66","11.0","21","0","0","0","0","0","0","1","6.6","6.6","77.9%"
"48","Christian Kirk (ARI)","3","4","65","21.7","35","0","0","0","0","0","0","1","6.5","6.5","59.7%"
"49","Jamal Agnew (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","2.0%"
"50","Hunter Renfrow (LV)","5","7","57","11.4","23","0","0","0","0","0","0","1","5.7","5.7","85.5%"
"51","Mecole Hardman (KC)","5","8","55","11.0","19","0","0","0","0","0","0","1","5.5","5.5","31.4%"
"52","D.K. Metcalf (SEA)","6","11","53","8.8","16","0","0","0","0","0","0","1","5.3","5.3","99.7%"
"53","Emmanuel Sanders (BUF)","2","6","48","24.0","35","0","0","0","0","0","0","1","4.8","4.8","58.6%"
"54","Elijah Moore (NYJ)","4","8","47","11.8","27","0","0","0","0","0","0","1","4.7","4.7","75.7%"
"55","Adam Humphries (WAS)","7","8","44","6.3","12","0","0","0","0","0","0","1","4.4","4.4","0.3%"
"56","Sammy Watkins (BAL)","4","7","44","11.0","19","0","0","0","0","0","0","1","4.4","4.4","8.5%"
"57","A.J. Brown (TEN)","3","9","43","14.3","15","0","0","0","0","0","0","1","4.3","4.3","91.4%"
"58","DeVante Parker (MIA)","5","9","42","8.4","16","0","0","0","0","0","0","1","4.2","4.2","48.1%"
"59","Bryan Edwards (LV)","3","3","40","13.3","18","0","0","0","0","0","0","1","4.0","4.0","10.1%"
"60","Kenny Golladay (NYG)","3","8","38","12.7","16","0","0","0","0","0","0","1","3.8","3.8","56.3%"
"61","Robby Anderson (CAR)","3","6","38","12.7","18","0","0","0","0","0","0","1","3.8","3.8","40.1%"
"62","Jakobi Meyers (NE)","4","6","38","9.5","24","0","0","0","0","0","0","1","3.8","3.8","63.8%"
"63","Cole Beasley (BUF)","4","4","36","9.0","22","0","0","0","0","0","0","1","3.6","3.6","67.9%"
"64","Jeff Smith (NYJ)","1","2","35","35.0","35","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"65","Dyami Brown (WAS)","3","6","34","11.3","22","0","0","0","0","0","0","1","3.4","3.4","0.4%"
"66","Nico Collins (HOU)","1","1","32","32.0","32","0","0","0","0","0","0","1","3.2","3.2","1.1%"
"67","Tyreek Hill (KC)","3","4","14","4.7","7","0","0","1","15","0","0","1","2.9","2.9","100.0%"
"68","Jaylen Waddle (MIA)","6","8","48","8.0","14","0","0","0","0","0","1","1","2.8","2.8","92.8%"
"69","Russell Gage (ATL)","5","7","28","5.6","8","0","0","0","0","0","0","1","2.8","2.8","47.7%"
"70","Lil'Jordan Humphrey (NO)","1","2","27","27.0","27","0","0","0","0","0","0","1","2.7","2.7","0.2%"
"71","Rashard Higgins (CLE)","2","2","27","13.5","14","0","0","0","0","0","0","1","2.7","2.7","0.7%"
"72","Randall Cobb (GB)","3","3","26","8.7","14","0","0","0","0","0","0","1","2.6","2.6","10.5%"
"73","Kendrick Bourne (NE)","2","3","10","5.0","7","0","0","1","16","0","0","1","2.6","2.6","29.2%"
"74","Cedrick Wilson Jr. (DAL)","2","2","20","10.0","16","0","0","1","5","0","0","1","2.5","2.5","5.7%"
"75","Amari Cooper (DAL)","3","5","24","8.0","12","0","0","0","0","0","0","1","2.4","2.4","97.7%"
"76","Trinity Benson (DET)","1","3","24","24.0","24","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"77","Chester Rogers (TEN)","2","5","22","11.0","12","0","0","0","0","0","0","1","2.2","2.2","0.7%"
"78","Jalen Guyton (LAC)","2","2","13","6.5","9","0","0","1","9","0","0","1","2.2","2.2","13.9%"
"79","Olamide Zaccheaus (ATL)","2","4","22","11.0","12","0","0","0","0","0","0","1","2.2","2.2","0.8%"
"80","Nelson Agholor (NE)","3","3","21","7.0","10","0","0","0","0","0","0","1","2.1","2.1","15.7%"
"81","Joshua Palmer (LAC)","2","2","21","10.5","16","0","0","0","0","0","0","1","2.1","2.1","1.6%"
"82","Albert Wilson (MIA)","4","6","20","5.0","6","0","0","0","0","0","0","1","2.0","2.0","0.2%"
"83","D.J. Chark Jr. (JAC)","1","4","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","18.0%"
"84","Amon-Ra St. Brown (DET)","3","5","18","6.0","7","0","0","0","0","0","0","1","1.8","1.8","10.6%"
"85","Kalif Raymond (DET)","2","2","18","9.0","10","0","0","0","0","0","0","1","1.8","1.8","4.0%"
"86","Antonio Brown (TB)","1","3","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","67.1%"
"87","Terrace Marshall Jr. (CAR)","3","3","17","5.7","11","0","0","0","0","0","0","1","1.7","1.7","3.1%"
"88","DeVonta Smith (PHI)","2","7","16","8.0","11","0","0","0","0","0","0","1","1.6","1.6","86.1%"
"89","Chris Hogan (FA)","1","3","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"90","Kendall Hinton (DEN)","1","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"91","Andre Roberts (LAC)","1","2","35","35.0","35","0","0","0","0","0","1","1","1.5","1.5","0.1%"
"92","Van Jefferson (LAR)","1","3","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","70.2%"
"93","Willie Snead IV (CAR)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"94","Chris Conley (HOU)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.4%"
"95","Jody Fortson (KC)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"96","Marquise Goodwin (CHI)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.7%"
"97","Deonte Harris (NO)","1","2","9","9.0","9","0","0","1","1","0","0","1","1.0","1.0","7.0%"
"98","Ashton Dulin (IND)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"99","Trent Sherfield (SF)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"100","Danny Amendola (HOU)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"101","Jarvis Landry (CLE)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","76.1%"
"102","Marquez Callaway (NO)","2","4","8","4.0","4","0","0","0","0","0","0","1","0.8","0.8","28.1%"
"103","Christian Blake (ATL)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"104","Tajae Sharpe (ATL)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","1.3%"
"105","Corey Davis (NYJ)","2","5","8","4.0","5","0","0","0","0","0","0","1","0.8","0.8","38.2%"
"106","C.J. Board (NYG)","0","0","0","0","0","0","0","1","6","0","0","1","0.6","0.6","0.0%"
"107","Brandon Aiyuk (SF)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","88.5%"
"108","Nick Westbrook-Ikhine (TEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","16.3%"
"109","Tyler Johnson (TB)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.2%"
"110","Jalen Reagor (PHI)","2","5","5","2.5","4","0","0","0","0","0","0","1","0.5","0.5","13.6%"
"111","KJ Hamler (DEN)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.8%"
"112","DeAndre Carter (WAS)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","2.5%"
"113","Preston Williams (MIA)","1","3","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.1%"
"114","Isaiah McKenzie (BUF)","1","2","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","0.2%"
"115","Tyler Simmons (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Manasseh Bailey (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Jayson Stanley (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"122","Tyron Johnson (LV)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"126","Anthony Ratliff-Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","JoJo Ward (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","DeAndre Thompkins (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Travis Fulgham (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","KeeSean Johnson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Scotty Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"137","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"140","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Miles Boykin (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"142","John Hurst (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Jalen McCleskey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Malik Henry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Kalija Lipscomb (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"151","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"156","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","KJ Hill Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"158","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"162","Malcolm Perry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Chris Finke (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Lawrence Cager (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Austin Mack (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Juwan Johnson (NO)","1","3","23","23.0","23","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"175","Quartney Davis (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.5%"
"178","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"179","D.J. Montgomery (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Aaron Parker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"185","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.5%"
"188","Gunner Olszewski (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"189","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6%"
"191","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.1%"
"192","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.7%"
"193","Anthony Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"194","James Washington (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"195","River Cracraft (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Dante Pettis (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"197","Deon Cain (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Ray-Ray McCloud (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"199","Marquez Valdes-Scantling (GB)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","32.5%"
"200","Daurice Fountain (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Robert Foster (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Javon Wims (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Equanimeous St. Brown (GB)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"206","Auden Tate (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","Richie James Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"209","J'Mon Moore (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Jester Weah (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Dylan Cantrell (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Isaac Whitney (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Marcus Kemp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Justin Hardee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Keelan Cole Sr. (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"216","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"218","Cyril Grayson Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Malik Turner (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"221","KhaDarel Hodge (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"222","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"224","Alexander Hollins (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"226","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Kelvin Harmon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"230","Hakeem Butler (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Vyncint Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Caleb Scott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"236","De'Mornay Pierson-El (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Rico Gafford (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Jordan Veasy (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Cameron Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Jaelon Darden (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"244","Frank Darby (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Warren Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Ben Skowronek (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"247","Damon Hazelton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Cade Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","D'Wayne Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"252","Chris Blair (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Rico Bussey (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Javon McKinley (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Osirus Mitchell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Kawaan Baker (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Tre Nixon (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Jalen Camp (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
