"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"112","Brycen Hopkins (LAR)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"113","Hunter Long (MIA)","1","3","8","8.0","8","0","0","0","0","0","0","3","1.8","0.6","0.2%"
"114","Eric Tomlinson (DEN)","1","2","7","7.0","7","0","0","0","0","0","0","7","1.7","0.2","0.1%"
"115","Nick Boyle (BAL)","1","2","2","2.0","2","0","0","0","0","0","0","2","1.2","0.6","0.2%"
"116","Deon Yelder (ARI)","1","1","0","0.0","0","0","0","0","0","0","0","2","1.0","0.5","0.0%"
"117","Darrell Daniels (FA)","1","4","0","0.0","0","0","0","0","0","0","0","10","1.0","0.1","0.0%"
"118","Daniel Helm (FA)","1","2","-1","-1.0","0","0","0","0","0","0","0","3","0.9","0.3","0.0%"
"119","Ben Ellefson (MIN)","0","1","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.1%"
"120","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Giovanni Ricci (CAR)","0","2","0","0","0","0","0","0","0","0","0","9","0.0","0.0","0.0%"
"122","Eli Wolf (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Reggie Gilliam (BUF)","3","5","23","7.7","8","0","0","3","3","0","0","8","0.0","0.0","0.1%"
"125","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","25.0%"
"126","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Farrod Green (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Codey McElroy (TB)","0","1","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.1%"
"133","J.J. Arcega-Whiteside (PHI)","2","5","36","18.0","23","0","0","0","0","0","0","7","0.0","0.0","0.1%"
"134","Alize Mack (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
