"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"94","Olamide Zaccheaus (ATL)","2","3","8","4.0","8","0","0","0","0","0","0","1","2.8","2.8","1.0%"
"95","Equanimeous St. Brown (CHI)","1","2","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.2%"
"96","Jeff Smith (NYJ)","1","4","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"97","Juwann Winfree (GB)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.2%"
"98","David Sills V (NYG)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"99","Trent Sherfield (MIA)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.1%"
"100","Gunner Olszewski (PIT)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"101","Isaiah McKenzie (BUF)","1","2","6","6.0","6","0","0","1","3","0","0","1","1.9","1.9","0.9%"
"102","Rashard Higgins (CAR)","1","5","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.7%"
"103","Zach Pascal (PHI)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.8%"
"104","Penny Hart (SEA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"105","Josh Gordon (KC)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.8%"
"106","DeSean Jackson (FA)","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","2.8%"
"107","Dede Westbrook (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"108","Marquez Valdes-Scantling (KC)","1","3","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","71.9%"
"109","Chris Conley (HOU)","1","2","-2","-2.0","0","0","0","1","3","0","0","1","1.1","1.1","0.5%"
"110","Isaiah Ford (MIA)","1","2","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"111","DeAndre Carter (LAC)","0","0","0","0","0","0","0","1","6","0","0","1","0.6","0.6","0.6%"
"112","Dax Milne (WAS)","0","1","0","0","0","0","0","1","1","0","0","1","0.1","0.1","0.1%"
"113","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"115","Rondale Moore (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.0%"
"116","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"117","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Chris Finke (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"122","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
