"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"55","Henry Ruggs III (FA)","3","3","51","17.0","29","0","0","0","0","0","0","1","8.1","8.1","10.9%"
"56","Zach Pascal (IND)","3","5","48","16.0","31","0","0","0","0","0","0","1","7.8","7.8","4.2%"
"57","DeSean Jackson (LV)","1","3","68","68.0","68","0","0","0","0","0","0","1","7.8","7.8","6.3%"
"58","Quez Watkins (PHI)","3","3","48","16.0","53","0","0","0","0","0","0","1","7.8","7.8","1.4%"
"59","Tyler Johnson (TB)","3","3","42","14.0","19","0","0","0","0","0","0","1","7.2","7.2","1.2%"
"60","Allen Robinson II (CHI)","4","5","32","8.0","12","0","0","0","0","0","0","1","7.2","7.2","60.8%"
"61","Byron Pringle (KC)","2","2","11","5.5","6","0","1","0","0","0","1","1","7.1","7.1","1.0%"
"62","Laviska Shenault Jr. (JAC)","1","3","58","58.0","58","0","0","0","0","0","0","1","6.8","6.8","38.2%"
"63","Quintez Cephus (DET)","3","3","38","12.7","21","0","0","0","0","0","0","1","6.8","6.8","0.8%"
"64","A.J. Brown (TEN)","3","6","38","12.7","22","0","0","0","0","0","0","1","6.8","6.8","90.7%"
"65","Kendrick Bourne (NE)","3","3","26","8.7","15","0","0","1","12","0","0","1","6.8","6.8","29.0%"
"66","Noah Brown (DAL)","3","4","36","12.0","22","0","0","0","0","0","0","1","6.6","6.6","0.2%"
"67","Darnell Mooney (CHI)","3","5","35","11.7","15","0","0","0","0","0","0","1","6.5","6.5","78.0%"
"68","Tyler Boyd (CIN)","4","5","24","6.0","9","0","0","0","0","0","0","1","6.4","6.4","65.3%"
"69","Nelson Agholor (NE)","3","4","32","10.7","20","0","0","0","0","0","0","1","6.2","6.2","15.1%"
"70","Cedrick Wilson Jr. (DAL)","1","1","35","35.0","35","0","0","1","6","0","0","1","6.0","6.0","5.1%"
"71","Adam Thielen (MIN)","2","3","40","20.0","21","0","0","0","0","0","0","1","6.0","6.0","97.2%"
"72","Keelan Cole Sr. (NYJ)","2","3","38","19.0","23","0","0","0","0","0","0","1","5.8","5.8","1.0%"
"73","Jalen Guyton (LAC)","2","3","35","17.5","14","0","0","0","0","0","0","1","5.5","5.5","14.6%"
"74","Sammy Watkins (BAL)","2","3","35","17.5","28","0","0","0","0","0","0","1","5.5","5.5","8.5%"
"75","Jalen Reagor (PHI)","3","5","24","8.0","15","0","0","0","0","0","0","1","5.4","5.4","13.6%"
"76","Jaylen Waddle (MIA)","2","6","31","15.5","21","0","0","1","2","0","0","1","5.3","5.3","92.8%"
"77","Denzel Mims (NYJ)","2","3","33","16.5","27","0","0","0","0","0","0","1","5.3","5.3","0.7%"
"78","Brandin Cooks (HOU)","3","5","23","7.7","14","0","0","0","0","0","0","1","5.3","5.3","91.5%"
"79","Brandon Aiyuk (SF)","2","4","32","16.0","26","0","0","0","0","0","0","1","5.2","5.2","88.3%"
"80","Robby Anderson (CAR)","2","7","30","15.0","25","0","0","0","0","0","0","1","5.0","5.0","40.0%"
"81","Randall Cobb (GB)","2","3","30","15.0","15","0","0","0","0","0","0","1","5.0","5.0","9.9%"
"82","Dede Westbrook (MIN)","3","4","18","6.0","6","0","0","0","0","0","0","1","4.8","4.8","0.2%"
"83","KhaDarel Hodge (DET)","1","5","17","17.0","17","0","0","0","0","0","0","1","4.7","4.7","0.1%"
"84","Chester Rogers (TEN)","1","1","26","26.0","26","0","0","1","9","0","0","1","4.5","4.5","0.7%"
"85","K.J. Osborn (MIN)","3","4","14","4.7","8","0","0","0","0","0","0","1","4.4","4.4","32.3%"
"86","Bryan Edwards (LV)","2","6","22","11.0","12","0","0","0","0","0","0","1","4.2","4.2","9.6%"
"87","Odell Beckham Jr. (LAR)","2","3","20","10.0","13","0","0","0","0","0","0","1","4.0","4.0","90.4%"
"88","Olamide Zaccheaus (ATL)","2","4","20","10.0","15","0","0","0","0","0","0","1","4.0","4.0","0.8%"
"89","Penny Hart (SEA)","2","2","19","9.5","14","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"90","Mohamed Sanu Sr. (SF)","2","3","19","9.5","13","0","0","0","0","0","0","1","3.9","3.9","0.1%"
"91","Kenny Stills (NO)","2","5","17","8.5","11","0","0","1","1","0","0","1","3.8","3.8","0.1%"
"92","James Proche II (BAL)","2","2","15","7.5","11","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"93","Marvin Jones Jr. (JAC)","1","6","25","25.0","25","0","0","0","0","0","0","1","3.5","3.5","58.5%"
"94","Terrace Marshall Jr. (CAR)","2","3","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","3.1%"
"95","Ashton Dulin (IND)","2","2","13","6.5","15","0","0","0","0","0","0","1","3.3","3.3","0.1%"
"96","Christian Blake (ATL)","2","4","12","6.0","6","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"97","Joshua Palmer (LAC)","2","3","12","6.0","7","0","0","0","0","0","0","1","3.2","3.2","1.6%"
"98","C.J. Board (NYG)","2","3","7","3.5","5","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"99","Gabriel Davis (BUF)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","2.8%"
"100","Allen Lazard (GB)","2","2","6","3.0","7","0","0","0","0","0","0","1","2.6","2.6","4.0%"
"101","Van Jefferson (LAR)","1","4","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","71.2%"
"102","John Ross (NYG)","1","5","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"103","A.J. Green (ARI)","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","33.5%"
"104","Josh Gordon (KC)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","1.3%"
"105","Mack Hollins (MIA)","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.2%"
"106","Freddie Swain (SEA)","1","3","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.3%"
"107","N'Keal Harry (NE)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.2%"
"108","Demarcus Robinson (KC)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.8%"
"109","Josh Reynolds (DET)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","5.7%"
"110","Marquise Goodwin (CHI)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.7%"
"111","Dax Milne (WAS)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"112","Zay Jones (LV)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","1.1%"
"113","Braxton Berrios (NYJ)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.3%"
"114","Cameron Batson (TEN)","0","0","0","0","0","0","0","2","15","0","0","1","1.5","1.5","0.0%"
"115","Cole Beasley (BUF)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","67.9%"
"116","Isaiah Ford (MIA)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"117","Willie Snead IV (CAR)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"118","Ray-Ray McCloud (PIT)","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.4%"
"119","Curtis Samuel (WAS)","0","1","0","0","0","0","0","1","8","0","0","1","0.8","0.8","17.3%"
"120","JuJu Smith-Schuster (PIT)","0","1","0","0","0","0","0","2","6","0","0","1","0.6","0.6","19.2%"
"121","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Jayson Stanley (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Malik Henry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Jody Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"129","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Miles Boykin (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","KeeSean Johnson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"134","Anthony Ratliff-Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"136","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Trinity Benson (DET)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Tyron Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Scotty Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"145","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Darius Slayton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.7%"
"147","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"148","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"149","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.3%"
"152","Malcolm Perry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Cody White (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Aaron Parker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"157","Chris Finke (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Lawrence Cager (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Austin Mack (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"162","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Jalen McCleskey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","John Hurst (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Manasseh Bailey (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Tyler Simmons (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Gunner Olszewski (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"175","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","D.J. Montgomery (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"180","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Juwan Johnson (NO)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"182","Quartney Davis (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Kalija Lipscomb (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","KJ Hill Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"191","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","KJ Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"194","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.8%"
"195","DeAndre Thompkins (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Travis Fulgham (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","River Cracraft (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Deon Cain (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"201","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"202","Calvin Ridley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.1%"
"203","Anthony Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"204","James Washington (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"205","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"206","Dante Pettis (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"207","Dylan Cantrell (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Marquez Valdes-Scantling (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.7%"
"209","Daurice Fountain (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Robert Foster (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Jester Weah (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Javon Wims (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"216","Auden Tate (CIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"217","Richie James Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","D.J. Chark Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.0%"
"219","J'Mon Moore (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Marcus Kemp (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"221","Isaac Whitney (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Justin Hardee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"225","Cyril Grayson Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Malik Turner (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Kelvin Harmon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"233","Hakeem Butler (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Alexander Hollins (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Collin Johnson (NYG)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"236","JoJo Ward (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"238","Russell Gage (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.8%"
"239","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Vyncint Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Caleb Scott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"243","De'Mornay Pierson-El (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Rico Gafford (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Jordan Veasy (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Trent Sherfield (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"249","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Frank Darby (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Warren Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Ben Skowronek (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"253","Damon Hazelton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Cade Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Jaelon Darden (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"257","D'Wayne Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
