"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"67","Jamal Agnew (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","2.0%"
"68","Tyreek Hill (KC)","3","4","14","4.7","7","0","0","1","15","0","0","1","5.9","5.9","100.0%"
"69","Randall Cobb (GB)","3","3","26","8.7","14","0","0","0","0","0","0","1","5.6","5.6","9.9%"
"70","Amari Cooper (DAL)","3","5","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","97.7%"
"71","Nelson Agholor (NE)","3","3","21","7.0","10","0","0","0","0","0","0","1","5.1","5.1","15.1%"
"72","Amon-Ra St. Brown (DET)","3","5","18","6.0","7","0","0","0","0","0","0","1","4.8","4.8","11.3%"
"73","Terrace Marshall Jr. (CAR)","3","3","17","5.7","11","0","0","0","0","0","0","1","4.7","4.7","3.1%"
"74","Rashard Higgins (CLE)","2","2","27","13.5","14","0","0","0","0","0","0","1","4.7","4.7","0.3%"
"75","Kendrick Bourne (NE)","2","3","10","5.0","7","0","0","1","16","0","0","1","4.6","4.6","29.0%"
"76","Jeff Smith (NYJ)","1","2","35","35.0","35","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"77","Cedrick Wilson Jr. (DAL)","2","2","20","10.0","16","0","0","1","5","0","0","1","4.5","4.5","5.1%"
"78","Chester Rogers (TEN)","2","5","22","11.0","12","0","0","0","0","0","0","1","4.2","4.2","0.7%"
"79","Olamide Zaccheaus (ATL)","2","4","22","11.0","12","0","0","0","0","0","0","1","4.2","4.2","0.8%"
"80","Jalen Guyton (LAC)","2","2","13","6.5","9","0","0","1","9","0","0","1","4.2","4.2","14.6%"
"81","Nico Collins (HOU)","1","1","32","32.0","32","0","0","0","0","0","0","1","4.2","4.2","1.1%"
"82","Joshua Palmer (LAC)","2","2","21","10.5","16","0","0","0","0","0","0","1","4.1","4.1","1.6%"
"83","Kalif Raymond (DET)","2","2","18","9.0","10","0","0","0","0","0","0","1","3.8","3.8","4.0%"
"84","Lil'Jordan Humphrey (NO)","1","2","27","27.0","27","0","0","0","0","0","0","1","3.7","3.7","0.2%"
"85","DeVonta Smith (PHI)","2","7","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","85.5%"
"86","Trinity Benson (DET)","1","3","24","24.0","24","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"87","D.J. Chark Jr. (JAC)","1","4","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","18.0%"
"88","Marquez Callaway (NO)","2","4","8","4.0","4","0","0","0","0","0","0","1","2.8","2.8","27.9%"
"89","Corey Davis (NYJ)","2","5","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","36.6%"
"90","Antonio Brown (TB)","1","3","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","66.3%"
"91","Chris Hogan (FA)","1","3","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"92","Andre Roberts (LAC)","1","2","35","35.0","35","0","0","0","0","0","1","1","2.5","2.5","0.1%"
"93","Kendall Hinton (DEN)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"94","Jalen Reagor (PHI)","2","5","5","2.5","4","0","0","0","0","0","0","1","2.5","2.5","13.6%"
"95","Van Jefferson (LAR)","1","3","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","71.2%"
"96","Willie Snead IV (CAR)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"97","Chris Conley (HOU)","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.4%"
"98","Jody Fortson (KC)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"99","Deonte Harris (NO)","1","2","9","9.0","9","0","0","1","1","0","0","1","2.0","2.0","6.9%"
"100","Ashton Dulin (IND)","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"101","Marquise Goodwin (CHI)","1","3","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.7%"
"102","Danny Amendola (HOU)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"103","Jarvis Landry (CLE)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","76.4%"
"104","Trent Sherfield (SF)","1","3","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"105","Tajae Sharpe (ATL)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","1.2%"
"106","Christian Blake (ATL)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"107","Laviska Shenault Jr. (JAC)","2","7","-3","-1.5","5","0","0","1","0","0","0","1","1.7","1.7","38.2%"
"108","Brandon Aiyuk (SF)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","88.3%"
"109","Nick Westbrook-Ikhine (TEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","16.3%"
"110","Tyler Johnson (TB)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","1.2%"
"111","KJ Hamler (DEN)","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.8%"
"112","Preston Williams (MIA)","1","3","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"113","Isaiah McKenzie (BUF)","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.2%"
"114","Equanimeous St. Brown (GB)","1","1","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"115","C.J. Board (NYG)","0","0","0","0","0","0","0","1","6","0","0","1","0.6","0.6","0.0%"
"116","Donovan Peoples-Jones (CLE)","1","1","14","14.0","14","0","0","0","0","0","1","1","0.4","0.4","9.5%"
"117","DeAndre Carter (WAS)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","2.5%"
"118","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Jayson Stanley (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Malik Henry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Miles Boykin (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","DeAndre Thompkins (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"128","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Tyron Johnson (LV)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"131","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","KeeSean Johnson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"137","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Scotty Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"141","Anthony Ratliff-Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.8%"
"144","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"146","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"147","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Malcolm Perry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Aaron Parker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Chris Finke (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Lawrence Cager (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Austin Mack (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","JoJo Ward (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Jalen McCleskey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","John Hurst (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Manasseh Bailey (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Tyler Simmons (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Gunner Olszewski (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"172","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","D.J. Montgomery (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Juwan Johnson (NO)","1","3","23","23.0","23","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"177","Quartney Davis (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Kalija Lipscomb (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"184","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"187","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","KJ Hill Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"189","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"192","Travis Fulgham (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Deon Cain (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"195","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"196","Anthony Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"197","James Washington (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"198","River Cracraft (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Dante Pettis (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"200","Robert Foster (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Dylan Cantrell (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Ray-Ray McCloud (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"203","Marquez Valdes-Scantling (GB)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","34.7%"
"204","Daurice Fountain (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Jester Weah (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Javon Wims (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Auden Tate (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"210","Richie James Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"212","J'Mon Moore (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Isaac Whitney (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Marcus Kemp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Justin Hardee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Keelan Cole Sr. (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"217","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"219","Cyril Grayson Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Malik Turner (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"224","KhaDarel Hodge (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"225","Kelvin Harmon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"227","Hakeem Butler (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6%"
"230","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"231","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"232","Alexander Hollins (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"234","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Vyncint Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Caleb Scott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"239","De'Mornay Pierson-El (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Rico Gafford (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Jordan Veasy (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Cameron Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Jaelon Darden (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"246","Frank Darby (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Warren Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Ben Skowronek (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"249","Damon Hazelton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Cade Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","D'Wayne Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"254","Chris Blair (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Rico Bussey (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Javon McKinley (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Osirus Mitchell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
