"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"45","Michael Gallup (DAL)","3","5","42","14.0","23","0","0","0","0","0","0","1","4.2","4.2","78.7%"
"46","Marquez Valdes-Scantling (GB)","1","2","41","41.0","41","0","0","0","0","0","0","1","4.1","4.1","32.5%"
"47","Marquise Brown (BAL)","6","13","37","6.2","11","0","0","0","0","0","0","1","3.7","3.7","94.4%"
"48","Marvin Jones Jr. (JAC)","2","6","35","17.5","23","0","0","0","0","0","0","1","3.5","3.5","59.2%"
"49","Quez Watkins (PHI)","4","6","33","8.3","18","0","0","0","0","0","0","1","3.3","3.3","1.4%"
"50","Mike Williams (LAC)","4","6","33","8.3","11","0","0","0","0","0","0","1","3.3","3.3","94.3%"
"51","Mecole Hardman (KC)","2","3","27","13.5","27","0","0","1","3","0","0","1","3.0","3.0","31.4%"
"52","Jaelon Darden (TB)","1","2","29","29.0","29","0","0","0","0","0","0","1","2.9","2.9","0.1%"
"53","Kalif Raymond (DET)","4","6","29","7.3","12","0","0","0","0","0","0","1","2.9","2.9","4.0%"
"54","Courtland Sutton (DEN)","2","3","29","14.5","26","0","0","0","0","0","0","1","2.9","2.9","77.2%"
"55","Jarvis Landry (CLE)","4","5","26","6.5","11","0","0","0","0","0","0","1","2.6","2.6","76.1%"
"56","D.K. Metcalf (SEA)","3","8","26","8.7","18","0","0","0","0","0","0","1","2.6","2.6","99.7%"
"57","Brandon Aiyuk (SF)","3","4","26","8.7","21","0","0","0","0","0","0","1","2.6","2.6","88.5%"
"58","N'Keal Harry (NE)","1","1","26","26.0","26","0","0","0","0","0","0","1","2.6","2.6","0.2%"
"59","D.J. Moore (CAR)","4","7","24","6.0","10","0","0","0","0","0","0","1","2.4","2.4","97.0%"
"60","Tyler Lockett (SEA)","2","8","23","11.5","16","0","0","0","0","0","0","1","2.3","2.3","97.6%"
"61","A.J. Brown (TEN)","1","4","16","16.0","16","0","0","1","7","0","0","1","2.3","2.3","91.4%"
"62","Demarcus Robinson (KC)","3","4","23","7.7","13","0","0","0","0","0","0","1","2.3","2.3","0.8%"
"63","Olamide Zaccheaus (ATL)","2","7","22","11.0","13","0","0","0","0","0","0","1","2.2","2.2","0.8%"
"64","Zay Jones (LV)","1","3","22","22.0","22","0","0","0","0","0","0","1","2.2","2.2","1.1%"
"65","Joshua Palmer (LAC)","3","4","22","7.3","13","0","0","0","0","0","0","1","2.2","2.2","1.6%"
"66","Nelson Agholor (NE)","2","4","21","10.5","11","0","0","0","0","0","0","1","2.1","2.1","15.7%"
"67","Laviska Shenault Jr. (JAC)","3","8","15","5.0","6","0","0","2","6","0","0","1","2.1","2.1","38.8%"
"68","Randall Cobb (GB)","3","4","21","7.0","8","0","0","0","0","0","0","1","2.1","2.1","10.5%"
"69","Jamison Crowder (NYJ)","3","5","20","6.7","9","0","0","0","0","0","0","1","2.0","2.0","27.7%"
"70","Terrace Marshall Jr. (CAR)","0","2","0","0","0","0","0","0","0","0","0","1","2.0","2.0","3.1%"
"71","Braxton Berrios (NYJ)","3","3","19","6.3","7","0","0","0","0","0","0","1","1.9","1.9","0.2%"
"72","Noah Brown (DAL)","1","1","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","0.2%"
"73","Keelan Cole Sr. (NYJ)","1","6","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","0.7%"
"74","Laquon Treadwell (JAC)","1","1","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","0.8%"
"75","Brandon Zylstra (CAR)","2","2","18","9.0","10","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"76","DeSean Jackson (LV)","1","1","38","38.0","38","0","0","0","0","0","1","1","1.8","1.8","6.4%"
"77","Odell Beckham Jr. (LAR)","2","3","18","9.0","13","0","0","0","0","0","0","1","1.8","1.8","90.3%"
"78","Tyler Johnson (TB)","3","5","17","5.7","8","0","0","0","0","0","0","1","1.7","1.7","1.2%"
"79","Trinity Benson (DET)","2","3","17","8.5","5","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"80","Donovan Peoples-Jones (CLE)","1","5","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","9.4%"
"81","Marcus Kemp (KC)","1","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"82","Ashton Dulin (IND)","1","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"83","Cole Beasley (BUF)","2","2","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","67.9%"
"84","Frank Darby (ATL)","1","3","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"85","Tim Patrick (DEN)","3","6","14","4.7","7","0","0","0","0","0","0","1","1.4","1.4","20.9%"
"86","Rondale Moore (ARI)","2","4","10","5.0","7","0","0","1","1","0","0","1","1.1","1.1","20.3%"
"87","Nick Westbrook-Ikhine (TEN)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","16.3%"
"88","Cam Sims (WAS)","2","2","10","5.0","6","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"89","Chester Rogers (TEN)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.7%"
"90","Zach Pascal (IND)","2","2","9","4.5","12","0","0","0","0","0","0","1","0.9","0.9","4.2%"
"91","Ben Skowronek (LAR)","1","5","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"92","Malik Turner (DAL)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"93","Allen Lazard (GB)","1","4","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","4.0%"
"94","Adam Humphries (WAS)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.3%"
"95","T.Y. Hilton (IND)","1","5","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","19.9%"
"96","Jalen Reagor (PHI)","1","2","12","12.0","12","0","0","1","-8","0","0","1","0.4","0.4","13.6%"
"97","A.J. Green (ARI)","1","5","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","33.6%"
"98","Jauan Jennings (SF)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.7%"
"99","Dax Milne (WAS)","2","2","22","11.0","15","0","0","0","0","0","1","1","0.2","0.2","0.0%"
"100","Jayson Stanley (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Malik Henry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","D.J. Montgomery (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Jalen Guyton (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","13.9%"
"110","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"112","Tyron Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Preston Williams (MIA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"114","Miles Boykin (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"115","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.0%"
"116","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","KeeSean Johnson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Antoine Wesley (ARI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"119","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"120","Anthony Ratliff-Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"122","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Isaac Whitney (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Darius Slayton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"127","Penny Hart (SEA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Jody Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Scotty Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"135","Ja'Marr Chase (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.5%"
"136","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Malcolm Perry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77.9%"
"140","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Freddie Swain (SEA)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"143","C.J. Board (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","K.J. Osborn (MIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","32.3%"
"145","Aaron Parker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Chris Finke (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"149","Austin Mack (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Manasseh Bailey (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Jalen McCleskey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","John Hurst (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Tyler Simmons (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Lawrence Cager (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","KJ Hill Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"163","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","KJ Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"166","Justin Hardee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.5%"
"168","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Gunner Olszewski (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"170","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"171","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Juwan Johnson (NO)","2","3","36","18.0","26","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"179","Quartney Davis (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"181","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Kalija Lipscomb (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"186","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Daurice Fountain (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Robert Foster (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Javon Wims (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Dylan Cantrell (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"194","Auden Tate (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"195","Richie James Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","D.J. Chark Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.0%"
"197","J'Mon Moore (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Jester Weah (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Vyncint Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Russell Gage (ATL)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","47.7%"
"201","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"204","Cyril Grayson Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Anthony Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"206","Dante Pettis (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"207","Deon Cain (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Cedrick Wilson Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"209","Calvin Ridley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.1%"
"210","River Cracraft (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"212","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"213","Hakeem Butler (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Kelvin Harmon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","KhaDarel Hodge (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"217","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","DeAndre Thompkins (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Travis Fulgham (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6%"
"221","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"222","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Alexander Hollins (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Rico Gafford (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Jordan Veasy (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Cameron Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Trent Sherfield (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Christian Blake (ATL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"231","Caleb Scott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","De'Mornay Pierson-El (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Chris Blair (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Warren Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Damon Hazelton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Cade Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Rico Bussey (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Javon McKinley (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Osirus Mitchell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Kawaan Baker (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Tre Nixon (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Jalen Camp (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Racey McMath (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Austin Trammell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Micah Simon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Simi Fehoko (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"250","Myron Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Landen Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Travis Toivonen (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Michael Bandy (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","C.J. Saunders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Mike Strachan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Donte Sylencieux (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Dillon Stoner (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"259","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Connor Wedington (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
