"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"34","Henry Ruggs III (FA)","4","7","78","19.5","23","0","0","1","7","0","0","1","12.5","12.5","10.9%"
"35","Mecole Hardman (KC)","3","4","33","11.0","15","0","1","1","2","0","0","1","12.5","12.5","30.8%"
"36","Stefon Diggs (BUF)","6","10","62","10.3","13","0","0","0","0","0","0","1","12.2","12.2","100.0%"
"37","Marvin Jones Jr. (JAC)","6","8","62","10.3","14","0","0","0","0","0","0","1","12.2","12.2","58.5%"
"38","Olamide Zaccheaus (ATL)","3","6","32","10.7","14","0","1","0","0","0","0","1","12.2","12.2","0.8%"
"39","Anthony Miller (PIT)","4","6","20","5.0","10","0","1","0","0","0","0","1","12.0","12.0","0.3%"
"40","Bryan Edwards (LV)","3","5","89","29.7","34","0","0","0","0","0","0","1","11.9","11.9","9.6%"
"41","Sammy Watkins (BAL)","4","7","68","17.0","36","0","0","0","0","0","0","1","10.8","10.8","8.5%"
"42","Kenny Golladay (NYG)","4","5","64","16.0","19","0","0","0","0","0","0","1","10.4","10.4","55.6%"
"43","Jalen Reagor (PHI)","5","8","53","10.6","24","0","0","0","0","0","0","1","10.3","10.3","13.6%"
"44","Terry McLaurin (WAS)","4","7","62","15.5","37","0","0","0","0","0","0","1","10.2","10.2","98.9%"
"45","Devin Duvernay (BAL)","2","3","22","11.0","19","0","1","0","0","0","0","1","10.2","10.2","1.4%"
"46","Deebo Samuel (SF)","5","10","52","10.4","19","0","0","2","0","0","0","1","10.2","10.2","98.4%"
"47","Collin Johnson (NYG)","5","7","51","10.2","16","0","0","0","0","0","0","1","10.1","10.1","0.1%"
"48","Tyreek Hill (KC)","5","7","56","11.2","18","0","0","1","11","0","1","1","9.7","9.7","100.0%"
"49","Cedrick Wilson Jr. (DAL)","2","4","17","8.5","15","0","1","0","0","0","0","1","9.7","9.7","5.1%"
"50","CeeDee Lamb (DAL)","3","3","66","22.0","44","0","0","1","-1","0","0","1","9.5","9.5","99.6%"
"51","Tyler Johnson (TB)","3","6","63","21.0","31","0","0","0","0","0","0","1","9.3","9.3","1.2%"
"52","Corey Davis (NYJ)","5","10","41","8.2","13","0","0","0","0","0","0","1","9.1","9.1","36.6%"
"53","Laviska Shenault Jr. (JAC)","4","4","48","12.0","20","0","0","0","0","0","0","1","8.8","8.8","38.2%"
"54","Terrace Marshall Jr. (CAR)","4","5","48","12.0","23","0","0","0","0","0","0","1","8.8","8.8","3.1%"
"55","Courtland Sutton (DEN)","5","5","37","7.4","14","0","0","0","0","0","0","1","8.7","8.7","77.0%"
"56","Jody Fortson (KC)","2","2","7","3.5","5","0","1","0","0","0","0","1","8.7","8.7","0.0%"
"57","Greg Ward (PHI)","1","1","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","0.1%"
"58","Marquise Brown (BAL)","3","7","53","17.7","37","0","0","0","0","0","0","1","8.3","8.3","94.4%"
"59","Van Jefferson (LAR)","4","6","42","10.5","21","0","0","0","0","0","0","1","8.2","8.2","71.2%"
"60","DeVante Parker (MIA)","4","7","42","10.5","15","0","0","0","0","0","0","1","8.2","8.2","47.9%"
"61","Julio Jones (TEN)","3","4","47","15.7","25","0","0","0","0","0","0","1","7.7","7.7","75.8%"
"62","Chester Rogers (TEN)","1","2","6","6.0","6","0","1","0","0","0","0","1","7.6","7.6","0.7%"
"63","Tyler Lockett (SEA)","4","4","31","7.8","15","0","0","0","0","0","0","1","7.1","7.1","97.6%"
"64","Will Fuller V (MIA)","3","6","20","6.7","10","0","0","0","0","0","0","1","7.0","7.0","24.8%"
"65","Robert Woods (LAR)","3","6","33","11.0","20","0","0","1","5","0","0","1","6.8","6.8","31.9%"
"66","Quez Watkins (PHI)","2","2","46","23.0","41","0","0","0","0","0","0","1","6.6","6.6","1.4%"
"67","Mohamed Sanu Sr. (SF)","3","6","36","12.0","16","0","0","0","0","0","0","1","6.6","6.6","0.1%"
"68","Ray-Ray McCloud (PIT)","3","4","33","11.0","24","0","0","0","0","0","0","1","6.3","6.3","0.4%"
"69","Deonte Harris (NO)","3","3","31","10.3","12","0","0","0","0","0","0","1","6.1","6.1","6.9%"
"70","Donovan Peoples-Jones (CLE)","2","2","39","19.5","21","0","0","0","0","0","0","1","5.9","5.9","9.5%"
"71","DeVonta Smith (PHI)","3","6","28","9.3","19","0","0","0","0","0","0","1","5.8","5.8","85.5%"
"72","Amari Cooper (DAL)","3","4","26","8.7","13","0","0","0","0","0","0","1","5.6","5.6","97.7%"
"73","JuJu Smith-Schuster (PIT)","3","4","25","8.3","16","0","0","0","0","0","0","1","5.5","5.5","19.2%"
"74","Allen Lazard (GB)","1","1","42","42.0","42","0","0","0","0","0","0","1","5.2","5.2","4.0%"
"75","Elijah Moore (NYJ)","3","6","22","7.3","14","0","0","0","0","0","0","1","5.2","5.2","65.7%"
"76","Zach Pascal (IND)","2","7","31","15.5","27","0","0","0","0","0","0","1","5.1","5.1","4.2%"
"77","DeAndre Hopkins (ARI)","3","6","21","7.0","8","0","0","0","0","0","0","1","5.1","5.1","99.3%"
"78","James Washington (PIT)","3","5","20","6.7","8","0","0","0","0","0","0","1","5.0","5.0","1.0%"
"79","Keelan Cole Sr. (NYJ)","2","2","30","15.0","23","0","0","0","0","0","0","1","5.0","5.0","1.0%"
"80","C.J. Board (NYG)","1","2","38","38.0","38","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"81","Allen Robinson II (CHI)","2","6","27","13.5","18","0","0","0","0","0","0","1","4.7","4.7","60.8%"
"82","K.J. Osborn (MIN)","2","2","26","13.0","15","0","0","0","0","0","0","1","4.6","4.6","32.3%"
"83","Braxton Berrios (NYJ)","2","3","26","13.0","22","0","0","0","0","0","0","1","4.6","4.6","0.3%"
"84","Rashard Higgins (CLE)","2","2","24","12.0","17","0","0","0","0","0","0","1","4.4","4.4","0.3%"
"85","James Proche II (BAL)","1","1","29","29.0","29","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"86","KJ Hamler (DEN)","1","3","28","28.0","28","0","0","0","0","0","0","1","3.8","3.8","0.8%"
"87","Nelson Agholor (NE)","2","8","17","8.5","13","0","0","0","0","0","0","1","3.7","3.7","15.1%"
"88","Cody White (PIT)","2","2","17","8.5","11","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"89","Demarcus Robinson (KC)","2","2","17","8.5","11","0","0","0","0","0","0","1","3.7","3.7","0.8%"
"90","Kadarius Toney (NYG)","2","3","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","29.4%"
"91","Sterling Shepard (NYG)","2","3","16","8.0","12","0","0","0","0","0","0","1","3.6","3.6","34.0%"
"92","Alex Erickson (CAR)","1","1","25","25.0","25","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"93","Gabriel Davis (BUF)","1","1","23","23.0","23","0","0","0","0","0","0","1","3.3","3.3","2.8%"
"94","Byron Pringle (KC)","2","6","12","6.0","7","0","0","0","0","0","0","1","3.2","3.2","1.0%"
"95","Cam Sims (WAS)","1","2","15","15.0","15","0","0","1","7","0","0","1","3.2","3.2","0.1%"
"96","Freddie Swain (SEA)","1","2","10","10.0","10","0","0","1","11","0","0","1","3.1","3.1","0.3%"
"97","Scotty Miller (TB)","2","3","11","5.5","8","0","0","0","0","0","0","1","3.1","3.1","0.2%"
"98","Parris Campbell (IND)","2","4","9","4.5","5","0","0","0","0","0","0","1","2.9","2.9","4.6%"
"99","Mike Thomas (CIN)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.1%"
"100","Kenny Stills (NO)","1","3","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.1%"
"101","Zay Jones (LV)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","1.1%"
"102","Rondale Moore (ARI)","2","2","1","0.5","3","0","0","1","3","0","0","1","2.4","2.4","20.2%"
"103","Auden Tate (CIN)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"104","Cameron Batson (TEN)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"105","Jeff Smith (NYJ)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"106","KhaDarel Hodge (DET)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"107","Noah Brown (DAL)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.2%"
"108","Darnell Mooney (CHI)","1","4","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","78.0%"
"109","Robby Anderson (CAR)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","40.0%"
"110","Darius Slayton (NYG)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","4.7%"
"111","Quintez Cephus (DET)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.8%"
"112","Adam Humphries (WAS)","1","4","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.3%"
"113","Penny Hart (SEA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"114","Tajae Sharpe (ATL)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","1.2%"
"115","Amon-Ra St. Brown (DET)","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","11.3%"
"116","Jaelon Darden (TB)","1","1","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"117","Isaiah McKenzie (BUF)","0","0","0","0","0","0","0","1","8","0","0","1","0.8","0.8","0.2%"
"118","Diontae Spencer (DEN)","1","1","-3","-3.0","0","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"119","Jalen Guyton (LAC)","0","1","0","0","0","0","0","1","3","0","0","1","0.3","0.3","14.6%"
"120","A.J. Brown (TEN)","0","2","0","0","0","0","0","1","3","0","0","1","0.3","0.3","90.7%"
"121","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Malik Henry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"126","DeAndre Thompkins (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Jayson Stanley (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"131","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Tyron Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Diontae Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"135","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","KeeSean Johnson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"140","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"141","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Anthony Ratliff-Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"146","Trinity Benson (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Miles Boykin (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Aaron Parker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"150","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Malcolm Perry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Chris Finke (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Lawrence Cager (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Austin Mack (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"163","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jalen McCleskey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","John Hurst (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Manasseh Bailey (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Tyler Simmons (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"174","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Gunner Olszewski (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"176","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","D.J. Montgomery (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Kalija Lipscomb (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Juwan Johnson (NO)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"182","Quartney Davis (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"189","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","KJ Hill Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"191","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.5%"
"194","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.8%"
"195","Travis Fulgham (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Hakeem Butler (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"198","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"199","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"200","River Cracraft (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Dante Pettis (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"202","Deon Cain (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Dylan Cantrell (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Daurice Fountain (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Robert Foster (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Javon Wims (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"210","Richie James Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","J'Mon Moore (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Jester Weah (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Isaac Whitney (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Marcus Kemp (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"216","Justin Hardee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"217","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Cyril Grayson Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Russell Gage (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.8%"
"221","Malik Turner (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"222","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"224","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"225","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Alexander Hollins (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Kelvin Harmon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","JoJo Ward (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Vyncint Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Christian Blake (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"233","Caleb Scott (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","De'Mornay Pierson-El (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Rico Gafford (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Jordan Veasy (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Trent Sherfield (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"239","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Jeff Cotton (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","D'Wayne Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"242","Frank Darby (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Warren Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Joshua Palmer (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"245","Ben Skowronek (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"246","Damon Hazelton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Cade Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Chris Blair (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Rico Bussey (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Javon McKinley (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Osirus Mitchell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Kawaan Baker (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Tre Nixon (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Jalen Camp (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Racey McMath (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
